time,energy
103.0,-1252.5213261901142
103.2,-1252.5749441158841
103.4,-1252.268656394182
103.60000000000001,-1252.298119603626
103.8,-1252.4052953441471
104.0,-1252.3770597533946
104.2,-1252.500546655887
104.4,-1252.4989084148312
104.60000000000001,-1252.163632292062
104.8,-1252.329060710876
105.0,-1252.622312531079
105.2,-1252.3878003021223
105.4,-1252.378009007764
105.60000000000001,-1252.3965128208074
105.8,-1252.2585668511772
106.0,-1252.4857300514007
106.2,-1252.6111126312624
106.4,-1252.3108450927853
106.60000000000001,-1252.2387681608805
106.8,-1252.4929433855089
107.0,-1252.4523797217305
107.2,-1252.435325145559
107.4,-1252.4994127400134
107.60000000000001,-1252.2288130785435
107.8,-1252.325083301423
108.0,-1252.6196447174
108.2,-1252.452199196119
108.4,-1252.2990534026314
108.60000000000001,-1252.37134586267
108.8,-1252.3966559188996
109.0,-1252.4156603463275
109.2,-1252.557989772725
109.4,-1252.3747390432666
109.60000000000001,-1252.1646818797776
109.8,-1252.490310039914
110.0,-1252.523314678328
110.2,-1252.3461910490814
110.4,-1252.4160869578616
110.60000000000001,-1252.3093989053486
110.8,-1252.303185114853
111.0,-1252.5342086605265
111.2,-1252.5052219699614
111.4,-1252.2136595252941
111.60000000000001,-1252.2979903747064
111.8,-1252.5021890200892
112.0,-1252.3461493217555
112.2,-1252.45587791738
112.4,-1252.4161117040248
112.60000000000001,-1252.1408218690942
112.8,-1252.442271959302
113.0,-1252.5622321470887
113.2,-1252.3009178050231
113.4,-1252.3153915643813
113.60000000000001,-1252.381389503792
113.8,-1252.3235740392386
114.0,-1252.4436769892075
114.2,-1252.5304819261826
114.4,-1252.2118002414213
114.60000000000001,-1252.2649485363909
114.8,-1252.5607122953738
115.0,-1252.36607730231
115.2,-1252.3759328921758
115.4,-1252.4291265608979
115.60000000000001,-1252.2389988968425
115.8,-1252.4037457216368
116.0,-1252.5710943964507
116.2,-1252.361381310693
116.4,-1252.2555285986489
116.60000000000001,-1252.447395067087
116.8,-1252.4263430003239
117.0,-1252.3843606329172
117.2,-1252.5191617532232
117.4,-1252.304998260528
117.60000000000001,-1252.278823244652
117.8,-1252.5635421409872
118.0,-1252.464513870751
118.2,-1252.3226410998236
118.4,-1252.4091251012874
118.60000000000001,-1252.4107551226286
118.8,-1252.3666299483648
119.0,-1252.5282594888251
119.2,-1252.454638350643
119.4,-1252.214004434117
119.60000000000001,-1252.4649994899328
119.8,-1252.5288576209557
120.0,-1252.332133309683
120.2,-1252.4503878620308
120.4,-1252.40004836703
120.60000000000001,-1252.2951331927172
120.8,-1252.4913212759716
121.0,-1252.5245077107659
121.2,-1252.2669355194623
121.4,-1252.3403728771868
121.60000000000001,-1252.5221772883638
121.8,-1252.3265348898083
122.0,-1252.4278274469223
122.2,-1252.4802477588426
122.4,-1252.2024783030652
122.60000000000001,-1252.416327553305
122.8,-1252.542463673423
123.0,-1252.2982743431855
123.2,-1252.3355056312892
123.4,-1252.4328993703061
123.60000000000001,-1252.3313169077073
123.8,-1252.3843341698787
124.0,-1252.5069819991718
124.2,-1252.262792767326
124.4,-1252.2761646685458
124.60000000000001,-1252.5403255220897
124.8,-1252.343444542846
125.0,-1252.3217850227516
125.2,-1252.4451439969155
125.4,-1252.292219808644
125.60000000000001,-1252.361919662941
125.8,-1252.50795258097
126.0,-1252.3513176995668
126.2,-1252.2502683098762
126.4,-1252.4528893329848
126.60000000000001,-1252.4341858109058
126.8,-1252.3108773952954
127.0,-1252.4633239614134
127.2,-1252.351160672383
127.4,-1252.2826985914278
127.60000000000001,-1252.5264580299574
127.8,-1252.442497669826
128.0,-1252.2690156431158
128.2,-1252.4047998818662
128.4,-1252.464669455239
128.6,-1252.342490968873
128.8,-1252.4620331407484
129.0,-1252.4512970576195
129.2,-1252.2284876710523
129.4,-1252.4783747915867
129.6,-1252.5496946405938
129.8,-1252.2900352298184
130.0,-1252.4053428460954
130.2,-1252.4476664316123
130.4,-1252.3397341215243
130.6,-1252.4777385201473
130.8,-1252.5130787528649
131.0,-1252.259003808816
131.2,-1252.3536371518333
131.4,-1252.5881777124143
131.6,-1252.35223265125
131.8,-1252.3837955645247
132.0,-1252.4779935161296
132.2,-1252.2538079870399
132.4,-1252.4555664083043
132.6,-1252.5668483638883
132.8,-1252.2998294832873
133.0,-1252.3075956862128
