time,energy
191.0,-1252.4868616701815
191.20000000000002,-1252.4844074943921
191.4,-1252.480038891183
191.6,-1252.4810893678016
191.8,-1252.484459954518
192.0,-1252.4857205641201
192.20000000000002,-1252.485733162196
192.4,-1252.4825299769295
192.6,-1252.4794578879853
192.8,-1252.4825776346597
193.0,-1252.4862072204046
193.20000000000002,-1252.4856469148099
193.4,-1252.4837879213821
193.6,-1252.48108935369
193.8,-1252.480293431864
194.0,-1252.4843528710903
194.20000000000002,-1252.487103763748
194.4,-1252.4846073742835
194.6,-1252.4816120196165
194.8,-1252.4807713640384
195.0,-1252.4821513328113
195.20000000000002,-1252.4857846722973
195.4,-1252.486925447455
195.6,-1252.4827926619155
195.8,-1252.4800004019469
196.0,-1252.4818685196724
196.20000000000002,-1252.4843393701556
196.4,-1252.4862964023373
196.6,-1252.4855857380496
196.8,-1252.4808989937392
197.0,-1252.4797795114268
197.20000000000002,-1252.483880787212
197.4,-1252.4859978347952
197.6,-1252.4856360913568
197.8,-1252.4835009886133
198.0,-1252.4798519874894
198.20000000000002,-1252.4810603690908
198.4,-1252.485940316395
198.6,-1252.4865624067868
198.8,-1252.4838726659184
199.0,-1252.4814995420445
199.20000000000002,-1252.480392880378
199.4,-1252.4831571285993
199.6,-1252.4871171928116
199.8,-1252.4858517029197
